var_type,y,y,y,y,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2833,11.5,8.4,,,False,50.0,2.5,2838.0,101.33999633789062,629.719970703125,18.479999542236328,0.0,35.92000198364258,61.780643463134766,58.61661148071289,58.65081024169922,62.20732498168945,63.44304656982422,65.20000457763672,42.400001525878906,53.29999923706055,67.4000015258789,66.9000015258789,0.0173403583467006,0.0158051494508981,0.0162549205124378,0.0179452802985906,0.0183982402086257,30.0226989746094,35.83635864257815,32.2499938964844,29.9470153808594,30.503808593750023,99.5,51.400001525878906,86.9000015258789,100.0,100.0,0.0,0.0,0.0,0.0,0.0,4.761289119720459,3.968981742858887,0.4903686344623565,0.40435791015625,2.438029766082764,-1.7412939071655271,-1.47833251953125,3.5522215366363525,-0.6705004572868347,-0.4788781702518463
2834,3.9,8.4,0.06,33.0,True,50.0,2.5,2839.0,101.33999633789062,582.47998046875,20.520000457763672,0.0,328.3399963378906,61.780643463134766,57.49336242675781,56.72614669799805,62.20732498168945,65.85127258300781,65.20000457763672,39.20000076293945,48.29999923706055,67.4000015258789,50.60000228881836,0.0173403583467006,0.0150564583018422,0.015381216071546,0.0179452802985906,0.0168351456522941,30.0226989746094,36.45000610351565,33.14125976562502,29.9470153808594,33.8007751464844,99.5,68.20000457763672,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.375,4.761289119720459,4.473303318023682,-0.9041918516159058,0.40435791015625,2.454785108566284,-1.7412939071655271,-1.324916958808899,-0.2673388719558716,-0.6705004572868347,-2.90716552734375
2835,11.2,8.4,,,False,50.0,2.5,2840.0,212.4640045166016,661.0399780273438,9.68000030517578,0.0,75.55999755859375,63.64268493652344,64.07879638671875,59.28617477416992,63.17856216430664,60.06704711914063,76.0,69.5,84.5,93.4000015258789,84.20000457763672,0.0200040843337774,0.0203942880034446,0.0189384222030639,0.018826600164175,0.0196170136332511,29.852685546875023,31.6767517089844,27.0742126464844,25.361199951171898,27.774743652343773,77.9000015258789,100.0,100.0,100.0,100.0,1.375,2.5625,0.9375,0.0,0.3125,2.677114248275757,2.7651708126068115,-1.030266046524048,2.2145800590515137,2.290471076965332,1.794426202774048,-2.198723077774048,-2.075314998626709,0.4108496010303497,0.2695068418979645
2836,3.6,8.3,0.11,24.0,True,50.0,2.5,2841.0,212.4640045166016,807.1599731445312,12.960000991821287,0.0,386.28802490234375,63.64268493652344,63.998329162597656,56.85187911987305,63.17856216430664,56.26308441162109,76.0,62.10000228881836,81.4000015258789,93.4000015258789,71.5999984741211,0.0200040843337774,0.0196688808500766,0.0186563283205032,0.018826600164175,0.0202024430036544,29.852685546875023,33.0356384277344,27.450006103515648,25.361199951171898,30.938592529296898,77.9000015258789,53.900001525878906,89.5999984741211,100.0,5.0,1.375,2.0,0.0625,0.0,0.375,2.677114248275757,3.4156150817871094,-0.341845691204071,2.2145800590515137,0.4909179508686065,1.794426202774048,-3.157182455062866,-2.001401424407959,0.4108496010303497,-2.648310422897339
2837,11.3,8.4,,,False,50.0,2.5,2842.0,57.69600296020508,609.47998046875,3.240000009536743,0.0,67.36000061035156,65.37071990966797,65.3603744506836,65.33892822265625,65.26537322998047,61.46074676513672,92.5999984741211,78.20000457763672,90.3000030517578,91.9000015258789,88.30000305175781,0.0202101189643144,0.0212164930999279,0.0194857418537139,0.0188702270388603,0.0193126816302537,26.674981689453148,30.344079589843773,26.450006103515648,25.597039794921898,26.670281982421898,97.20000457763672,100.0,100.0,100.0,100.0,7.0625,0.875,2.25,0.375,0.0,0.435859352350235,1.765786051750183,-0.0113452142104506,2.2121922969818115,1.4888525009155271,3.63375735282898,-2.25933837890625,-2.5578417778015137,1.817089796066284,-0.1275878846645355
2838,3.2,8.3,0.08,33.0,True,50.0,2.5,2843.0,57.69600296020508,779.219970703125,2.419999837875366,0.0,698.5199584960938,65.37071990966797,65.13187408447266,63.42563629150391,65.26537322998047,59.285552978515625,92.5999984741211,71.0999984741211,88.70000457763672,91.9000015258789,76.0999984741211,0.0202101189643144,0.0211505349725484,0.0191819593310356,0.0188702270388603,0.0216619949787855,26.674981689453148,31.85128173828128,26.521905517578148,25.597039794921898,31.094262695312523,97.20000457763672,100.0,100.0,100.0,100.0,7.0625,1.0,0.75,0.375,0.9375,0.435859352350235,2.719228506088257,0.3106469511985779,2.2121922969818115,1.8635741472244265,3.63375735282898,-0.7447167634963989,-2.301870107650757,1.817089796066284,0.4322338700294494
2839,8.8,8.4,,,False,50.0,2.5,2844.0,187.72000122070312,590.5599975585938,0.0599999986588954,0.0,34.70000076293945,45.63176727294922,52.82611846923828,53.14878082275391,43.89375686645508,48.25894165039063,78.5,69.4000015258789,89.5999984741211,91.8000030517578,85.70000457763672,0.0178201217204332,0.0172716919332742,0.0169968102127313,0.0160587318241596,0.0171101130545139,27.430108642578148,28.980004882812523,24.391503906250023,23.071649169921898,25.280084228515648,0.0,89.9000015258789,29.600000381469727,3.6000001430511475,86.80000305175781,0.0,2.25,0.5625,0.0,0.0,-2.283435106277466,-2.568486213684082,-1.9805785417556765,-1.915693283081055,-1.499353051185608,-1.4645360708236694,2.5520825386047363,0.81330806016922,-1.0381054878234863,-0.745654284954071
2840,4.3,8.6,0.05,22.0,True,50.0,2.5,2845.0,187.72000122070312,590.4199829101562,0.0599999986588954,0.0,561.9199829101562,45.63176727294922,51.2280387878418,52.413665771484375,43.89375686645508,50.7304573059082,78.5,66.9000015258789,88.80000305175781,91.8000030517578,78.0999984741211,0.0178201217204332,0.017080208286643,0.0167897604405879,0.0160587318241596,0.0180522594600915,27.430108642578148,29.42672119140628,24.433007812500023,23.071649169921898,27.688775634765648,0.0,80.9000015258789,14.5,3.6000001430511475,100.0,0.0,1.4375,0.5,0.0,3.25,-2.283435106277466,-2.83123517036438,-2.122275352478028,-1.915693283081055,-2.4139842987060547,-1.4645360708236694,2.253351926803589,0.58282470703125,-1.0381054878234863,2.2965478897094727
2841,15.1,8.6,,,False,50.0,2.5,2846.0,127.75999450683594,635.0799560546875,0.0,0.0,1.4399999380111694,45.17747497558594,46.37284851074219,43.49607467651367,42.24342727661133,39.87595748901367,73.30000305175781,58.70000076293945,75.20000457763672,83.30000305175781,87.80000305175781,0.0155461402609944,0.0154692428186535,0.0147759653627872,0.0143291661515831,0.0143813453614711,26.323175048828148,30.000878906250023,25.029107666015648,22.795465087890648,22.039636230468773,100.0,93.4000015258789,0.0,100.0,71.9000015258789,0.0,0.0,0.0,0.0,0.0,-3.667990684509277,-3.296769857406616,-3.06158185005188,-2.088896512985229,-1.7935278415679932,-0.7724389433860779,4.645541667938232,-0.4411181509494781,-0.8253149390220642,-1.377175211906433
2842,3.9,8.1,0.36,33.0,True,50.0,2.5,2847.0,127.75999450683594,552.0800170898438,0.0,0.0,428.2200012207031,45.17747497558594,49.30906295776367,47.168575286865234,42.24342727661133,46.69684219360352,73.30000305175781,66.70000457763672,79.80000305175781,83.30000305175781,70.9000015258789,0.0155461402609944,0.0161312278360128,0.0153680797666311,0.0143291661515831,0.0153942247852683,26.323175048828148,28.506921386718773,24.703057861328148,22.795465087890648,26.6442810058594,100.0,99.20000457763672,15.199999809265137,100.0,100.0,0.0,0.5,0.0,0.0,0.0,-3.667990684509277,-3.1604344844818115,-2.846928596496582,-2.088896512985229,-2.617827177047729,-0.7724389433860779,4.320175647735596,-0.3426415920257568,-0.8253149390220642,3.890983819961548
2843,11.1,8.4,,,False,50.0,2.5,2848.0,122.18000030517578,755.0,0.0,0.0,39.68000030517578,22.66722679138184,23.017078399658203,24.00087547302246,19.6324520111084,22.159141540527344,72.9000015258789,44.900001525878906,80.4000015258789,86.80000305175781,88.0,0.0129508273676037,0.0114660877734422,0.0142587758600711,0.0134728094562888,0.0139551237225532,23.392419433593773,29.372613525390648,23.313562011718773,21.135156250000023,21.5161071777344,86.70000457763672,14.100000381469728,0.0,16.399999618530273,5.0,0.0,0.0,0.0,0.0,0.0,-0.7962450981140137,0.0694946274161338,-1.552248477935791,-1.2064868211746216,-1.2617357969284058,-2.441176652908325,-0.9026904106140136,1.382348656654358,-1.7500170469284058,-1.6004198789596558
2844,3.1,8.36,0.04,33.0,True,50.0,2.5,2849.0,122.18000030517578,754.739990234375,0.0,0.0,610.47998046875,22.66722679138184,22.938936233520508,24.23385238647461,19.6324520111084,25.86849975585937,72.9000015258789,44.79999923706055,78.5999984741211,86.80000305175781,60.60000228881836,0.0129508273676037,0.0112966196611523,0.013890091329813,0.0134728094562888,0.0135547975078225,23.392419433593773,29.151971435546898,23.271356201171898,21.135156250000023,27.142175292968773,86.70000457763672,64.80000305175781,5.0,16.399999618530273,51.900001525878906,0.0,0.0,0.0,0.0,0.0,-0.7962450981140137,-0.4914501905441284,-1.694924235343933,-1.2064868211746216,-2.7045581340789795,-2.441176652908325,-1.0589746236801147,1.024514079093933,-1.7500170469284058,2.1597020626068115
2845,8.4,8.46,,,False,50.0,2.5,2850.0,96.57999420166016,828.8599853515625,3.7200000286102295,0.0,23.939998626708984,24.134496688842773,27.16121864318848,25.76875114440918,25.8982162475586,24.476247787475582,82.20000457763672,43.20000076293945,84.0,96.3000030517578,87.0999984741211,0.0143823558464646,0.0116565339267253,0.0129824001342058,0.0130035001784563,0.0119411200284957,23.190515136718773,30.4733825683594,21.131036376953148,18.963067626953148,19.227929687500023,69.30000305175781,4.800000190734863,94.0999984741211,100.0,5.0,0.0,0.0,0.0,0.0,0.0,-2.792607307434082,-1.3031933307647705,-2.1664671897888184,-1.909689903259277,-1.503334879875183,-0.8108984231948853,3.2503979206085205,2.015702962875366,-1.696718692779541,-0.9977831840515136
2846,3.2,8.32,0.45,26.0,True,50.0,2.5,2851.0,96.57999420166016,828.3999633789062,3.7200000286102295,0.0,774.2799682617188,24.134496688842773,26.98392105102539,24.514129638671875,25.8982162475586,25.4269962310791,82.20000457763672,45.29999923706055,82.30000305175781,96.3000030517578,43.400001525878906,0.0143823558464646,0.0117640569806098,0.0127110397443175,0.0130035001784563,0.0114668803289532,23.190515136718773,29.808129882812523,21.131372070312523,18.963067626953148,30.08785400390628,69.30000305175781,69.0999984741211,41.70000076293945,100.0,97.20000457763672,0.0,0.0,0.0,0.0,0.0,-2.792607307434082,-1.5426610708236694,-2.23834228515625,-1.909689903259277,-1.2854516506195068,-0.8108984231948853,3.2255029678344727,1.81515371799469,-1.696718692779541,3.021879911422729
2847,10.9,8.5,,,False,50.0,2.5,2852.0,122.73999786376952,898.0799560546875,9.380000114440918,0.0,40.20000076293945,37.72797393798828,35.568199157714844,34.42675018310547,36.33035659790039,31.26386833190918,69.5,42.400001525878906,82.20000457763672,91.20000457763672,80.5,0.0158371776342391,0.0128563540056347,0.0150213195011019,0.0157421864569187,0.0143737597391009,27.50386962890628,32.36910400390627,23.81368408203128,22.842584228515648,23.440576171875023,38.400001525878906,6.300000190734863,0.0,4.300000190734863,0.0,0.0625,0.0,0.0,0.0,0.0,-2.902438879013061,-5.084079265594482,-2.1376609802246094,-1.9402843713760376,-3.0519652366638184,1.295820236206055,4.316137790679932,1.6071947813034058,0.8702221512794495,-0.3949243128299713
2848,4.1,8.38,0.0,30.0,True,50.0,2.5,2853.0,122.73999786376952,898.5399780273438,9.399999618530272,0.0,782.4800415039062,37.72797393798828,34.99976348876953,33.31291198730469,36.33035659790039,25.15901565551757,69.5,41.60000228881836,80.9000015258789,91.20000457763672,44.70000076293945,0.0158371776342391,0.0125707602128386,0.0147250974550843,0.0157421864569187,0.011531519703567,27.50386962890628,32.25093994140627,23.756738281250023,22.842584228515648,29.559960937500023,38.400001525878906,1.5,0.0,4.300000190734863,0.0,0.0625,0.0,0.0,0.0,0.0,-2.902438879013061,-4.888503074645996,-1.991646647453308,-1.9402843713760376,-5.001503944396973,1.295820236206055,3.967885732650757,1.97201406955719,0.8702221512794495,4.578578948974609
2849,11.4,8.43,,,False,50.0,2.5,2854.0,234.09999084472656,966.199951171875,15.59999942779541,0.0,24.35999870300293,40.20172882080078,43.56658172607422,40.59368515014648,39.3148078918457,45.96841049194336,46.20000076293945,28.5,61.0,71.20000457763672,74.5999984741211,0.0146110253408551,0.0129865827038884,0.0161156728863716,0.0160689689218997,0.017545199021697,33.0685974121094,39.62191162109377,29.95284423828128,27.26436767578128,27.966699218750023,5.0,47.70000076293945,91.20000457763672,39.900001525878906,7.0,0.0,0.0,0.0,0.0,0.0,0.8073095679283142,-6.88305139541626,0.0523010231554508,0.7492406964302063,-0.1383129805326461,2.974855899810791,4.473703384399414,4.376755237579346,1.2417895793914795,1.4065062999725342
2850,3.4,8.32,0.1,24.0,True,50.0,2.5,2855.0,234.09999084472656,966.0,15.479999542236328,0.0,800.1600341796875,40.20172882080078,44.6177864074707,41.24456787109375,39.3148078918457,46.95551681518555,46.20000076293945,27.700000762939453,60.60000228881836,71.20000457763672,26.80000114440918,0.0146110253408551,0.0127876140177249,0.0160640068352222,0.0160689689218997,0.0124256527051329,33.0685974121094,39.8937927246094,29.953942871093773,27.26436767578128,39.7792907714844,5.0,100.0,8.600000381469727,39.900001525878906,10.199999809265137,0.0,0.0,0.0,0.0,0.0,0.8073095679283142,-6.766877174377441,-0.1422741711139679,0.7492406964302063,1.8872313499450684,2.974855899810791,4.187140941619873,4.579277038574219,1.2417895793914795,5.441905498504639
2851,11.0,8.43,,,False,50.0,2.5,2856.0,259.47998046875,950.1599731445312,13.399999618530272,0.0,45.41999816894531,49.40538024902344,46.77881622314453,44.64731979370117,49.90889739990234,52.34964370727539,56.5,39.0,63.60000228881836,79.30000305175781,76.0999984741211,0.0180263705551624,0.0161849539726972,0.0182519629597663,0.0198343638330698,0.019658638164401,33.25261840820315,37.84810791015627,31.334313964843773,28.953973388671898,29.5781188964844,3.6000001430511475,0.0,0.0,4.700000286102295,6.900000095367432,0.0,0.0,0.0,0.25,0.0,-0.5136865377426147,-5.785114765167236,-2.98876953125,0.5638354420661926,0.0691699236631393,3.0230712890625,4.612216472625732,4.236091136932373,2.5951976776123047,2.43682861328125
2852,3.6,8.3,0.33,23.0,True,50.0,2.5,2857.0,259.47998046875,949.3999633789062,9.119999885559082,0.0,731.9400024414062,49.40538024902344,47.49589157104492,44.0304069519043,49.90889739990234,52.66587829589844,56.5,39.5,58.70000076293945,79.30000305175781,39.400001525878906,0.0180263705551624,0.016226528212428,0.0161376744508743,0.0198343638330698,0.0156586989760398,33.25261840820315,37.69255981445315,30.5908142089844,28.953973388671898,37.05001220703127,3.6000001430511475,1.399999976158142,4.5,4.700000286102295,0.0,0.0,0.0,0.875,0.25,0.0,-0.5136865377426147,-5.031721115112305,-2.647343635559082,0.5638354420661926,-3.5416150093078613,3.0230712890625,5.049533367156982,1.7759203910827637,2.5951976776123047,4.646491527557373
2853,11.5,8.47,,,False,50.0,2.5,2858.0,96.57999420166016,828.8599853515625,3.7200000286102295,0.0,23.939998626708984,24.134496688842773,27.16121864318848,25.76875114440918,25.8982162475586,24.476247787475582,82.20000457763672,43.20000076293945,84.0,96.3000030517578,87.0999984741211,0.0143823558464646,0.0116565339267253,0.0129824001342058,0.0130035001784563,0.0119411200284957,23.190515136718773,30.4733825683594,21.131036376953148,18.963067626953148,19.227929687500023,69.30000305175781,4.800000190734863,94.0999984741211,100.0,5.0,0.0,0.0,0.0,0.0,0.0,-2.792607307434082,-1.3031933307647705,-2.1664671897888184,-1.909689903259277,-1.503334879875183,-0.8108984231948853,3.2503979206085205,2.015702962875366,-1.696718692779541,-0.9977831840515136
2854,3.7,8.02,0.08,28.0,True,50.0,2.5,2859.0,96.57999420166016,828.3999633789062,3.7200000286102295,0.0,698.8200073242188,24.134496688842773,26.98392105102539,24.514129638671875,25.8982162475586,26.150001525878903,82.20000457763672,45.29999923706055,82.30000305175781,96.3000030517578,55.10000228881836,0.0143823558464646,0.0117640569806098,0.0127110397443175,0.0130035001784563,0.012497279793024,23.190515136718773,29.808129882812523,21.131372070312523,18.963067626953148,27.505487060546898,69.30000305175781,69.0999984741211,41.70000076293945,100.0,100.0,0.0,0.0,0.0,0.0,0.0,-2.792607307434082,-1.5426610708236694,-2.23834228515625,-1.909689903259277,-2.667656183242798,-0.8108984231948853,3.2255029678344727,1.81515371799469,-1.696718692779541,4.694623947143555
2855,9.3,8.37,,,False,50.0,2.5,2860.0,122.73999786376952,898.0799560546875,9.380000114440918,0.0,40.20000076293945,37.72797393798828,35.568199157714844,34.42675018310547,36.33035659790039,31.26386833190918,69.5,42.400001525878906,82.20000457763672,91.20000457763672,80.5,0.0158371776342391,0.0128563540056347,0.0150213195011019,0.0157421864569187,0.0143737597391009,27.50386962890628,32.36910400390627,23.81368408203128,22.842584228515648,23.440576171875023,38.400001525878906,6.300000190734863,0.0,4.300000190734863,0.0,0.0625,0.0,0.0,0.0,0.0,-2.902438879013061,-5.084079265594482,-2.1376609802246094,-1.9402843713760376,-3.0519652366638184,1.295820236206055,4.316137790679932,1.6071947813034058,0.8702221512794495,-0.3949243128299713
2856,3.8,8.21,0.07,28.0,True,50.0,2.5,2861.0,122.73999786376952,898.5399780273438,9.399999618530272,0.0,782.4800415039062,37.72797393798828,34.99976348876953,33.31291198730469,36.33035659790039,25.15901565551757,69.5,41.60000228881836,80.9000015258789,91.20000457763672,44.70000076293945,0.0158371776342391,0.0125707602128386,0.0147250974550843,0.0157421864569187,0.011531519703567,27.50386962890628,32.25093994140627,23.756738281250023,22.842584228515648,29.559960937500023,38.400001525878906,1.5,0.0,4.300000190734863,0.0,0.0625,0.0,0.0,0.0,0.0,-2.902438879013061,-4.888503074645996,-1.991646647453308,-1.9402843713760376,-5.001503944396973,1.295820236206055,3.967885732650757,1.97201406955719,0.8702221512794495,4.578578948974609
2857,11.2,8.39,,,False,50.0,2.5,2862.0,171.239990234375,947.2799682617188,12.4399995803833,0.0,69.31999969482422,38.72011184692383,37.24641799926758,33.22727584838867,35.99100875854492,40.39474487304688,60.60000228881836,31.0,73.5999984741211,85.5,70.30000305175781,0.0154177909716963,0.0113167613744735,0.0154020683839917,0.0163045842200517,0.0153308846056461,29.37813720703128,35.62874755859377,26.0109802246094,24.446649169921898,26.6845642089844,10.0,0.0,0.0,0.0,25.200000762939453,0.0,0.0,0.0,0.0,0.0,-2.672236204147339,-5.01959228515625,-1.8069335222244265,-2.3324170112609863,0.2965307533740997,1.7417407035827637,4.664084434509277,3.1857080459594727,0.9771167039871216,2.511406183242798
2858,3.2,8.26,0.03,34.0,True,10.0,1.5,2863.0,171.239990234375,946.739990234375,12.4399995803833,0.0,796.4599609375,38.72011184692383,38.01061630249024,32.90156173706055,35.99100875854492,42.81880187988281,60.60000228881836,30.700000762939453,73.0,85.5,35.79999923706055,0.0154177909716963,0.0111751873046159,0.0152154201641678,0.0163045842200517,0.0120577476918697,29.37813720703128,35.6092468261719,26.052850341796898,24.446649169921898,34.22573242187502,10.0,1.600000023841858,0.0,0.0,4.300000190734863,0.0,0.0,0.0,0.0,0.0,-2.672236204147339,-4.739450454711914,-1.4710253477096558,-2.3324170112609863,-5.440951824188232,1.7417407035827637,4.216418266296387,3.2354321479797363,0.9771167039871216,4.428591251373291
2859,8.8,8.44,,,False,10.0,1.5,2864.0,221.22000122070312,979.3599853515624,14.9399995803833,0.0,108.31999969482422,31.84459686279297,31.17127799987793,27.83271789550781,26.32454299926757,32.833946228027344,36.10000228881836,18.700000762939453,61.10000228881836,70.80000305175781,74.5,0.0124335335567593,0.0096880299970507,0.0157627332955598,0.0156571250408887,0.0180572718381881,34.49886474609377,41.96328125000002,29.453881835937523,26.86690673828128,28.477655029296898,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4584082067012787,-2.3893797397613525,-1.152063012123108,-0.3751391470432281,-2.656118154525757,3.324038028717041,6.443979263305664,4.416801452636719,1.956901788711548,0.0224902331829071
2860,3.0,8.3,0.07,30.0,True,10.0,1.5,2865.0,221.22000122070312,981.4400024414062,15.019999504089355,0.0,738.864013671875,31.84459686279297,29.95991516113281,23.70544815063477,26.32454299926757,27.603458404541016,36.10000228881836,17.399999618530273,59.70000076293945,70.80000305175781,45.10000228881836,0.0124335335567593,0.009117160923779,0.0154606737196445,0.0156571250408887,0.0137425260618329,34.49886474609377,42.10488281250002,29.603875732421898,26.86690673828128,32.38131103515627,5.0,28.30000114440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4584082067012787,-1.8827831745147705,-1.4344457387924194,-0.3751391470432281,-3.982619524002075,3.324038028717041,6.18273401260376,5.243088245391846,1.956901788711548,5.174663066864014
2861,8.3,8.49,,,False,10.0,1.5,2866.0,252.29998779296875,964.4400024414062,17.31999969482422,0.0,138.1199951171875,40.442832946777344,41.591529846191406,40.49834442138672,40.549747467041016,43.83559799194336,46.60000228881836,28.200000762939453,62.5,68.30000305175781,65.5,0.0154736135154962,0.0136152533814311,0.0172603633254766,0.0166040118783712,0.0184278991073369,33.9647155761719,40.5465026855469,30.651513671875023,28.449975585937523,31.032312011718773,5.0,5.0,0.0,31.700000762939453,5.0,0.0,0.0,0.0,0.0,0.0,-0.2681030333042145,-6.436948299407959,-1.2155346870422363,0.3204980492591858,-0.372302234172821,2.7870264053344727,3.893789052963257,4.109540939331055,0.7929443120956421,3.4796361923217773
2862,4.1,8.32,0.06,33.0,True,10.0,1.5,2867.0,252.29998779296875,965.0199584960938,17.35999870300293,0.0,822.5280151367188,40.442832946777344,40.8956413269043,40.32492446899414,40.549747467041016,41.86071395874024,46.60000228881836,28.39999961853028,61.400001525878906,68.30000305175781,27.600000381469727,0.0154736135154962,0.0134501848369836,0.0169122368097305,0.0166040118783712,0.0124541157856583,33.9647155761719,40.2499938964844,30.5808044433594,28.449975585937523,39.5058532714844,5.0,5.0,0.0,31.700000762939453,100.0,0.0,0.0,0.0,0.0,0.0,-0.2681030333042145,-6.335209846496582,-0.6544140577316284,0.3204980492591858,-2.542807579040528,2.7870264053344727,3.6291308403015137,4.48428201675415,0.7929443120956421,5.370751857757568
2863,11.7,8.37,,,False,10.0,1.5,2868.0,260.0400085449219,928.0799560546876,7.699999809265137,0.0,151.94000244140625,63.28800964355469,63.13700485229492,64.35619354248047,61.39458084106445,56.95757293701172,61.900001525878906,42.0,70.70000457763672,81.5999984741211,71.4000015258789,0.0195479709655046,0.0172045286744833,0.0196993742138147,0.0205163452774286,0.0202150326222181,32.9466491699219,37.55001220703127,30.782739257812523,29.053277587890648,31.086328125000023,5.0,97.8000030517578,100.0,5.0,5.0,0.0,0.0,0.8125,0.1875,0.0,-1.5612744092941284,-4.249291896820068,-1.8942137956619265,-1.166689395904541,-0.5859594345092773,2.3989453315734863,4.075825214385986,2.875978946685791,0.6257385015487671,1.7024633884429932
2864,3.0,8.31,0.27,33.0,True,10.0,1.5,2869.0,260.0400085449219,835.3599853515625,5.380000114440918,0.0,803.5399780273438,63.28800964355469,64.55970764160156,62.982330322265625,61.39458084106445,54.93423461914063,61.900001525878906,46.10000228881836,69.20000457763672,81.5999984741211,46.10000228881836,0.0195479709655046,0.0177530329674482,0.0194813627749681,0.0205163452774286,0.0174249187111854,32.9466491699219,36.47466430664065,30.9743591308594,29.053277587890648,36.1099792480469,5.0,82.70000457763672,13.100000381469728,5.0,4.900000095367432,0.0,0.0625,0.0,0.1875,0.0,-1.5612744092941284,-2.457827091217041,-1.8800195455551147,-1.166689395904541,-2.9901928901672363,2.3989453315734863,3.994802236557007,3.8935351371765137,0.6257385015487671,4.486396312713623
2865,9.8,8.48,,,False,10.0,1.5,2870.0,103.33999633789062,712.0199584960938,0.0399999991059303,0.0,28.39999961853028,23.20183753967285,24.489521026611328,23.191585540771484,24.92130851745605,25.03175163269043,60.5,31.100000381469727,69.80000305175781,76.20000457763672,76.9000015258789,0.0105057545006275,0.0088268090039491,0.0112346764653921,0.010653356090188,0.0113151436671614,22.982324218750023,31.14718017578128,21.6892028808594,19.436334228515648,20.267968750000023,62.400001525878906,68.80000305175781,83.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,-1.7949706315994265,-3.435075521469116,-2.4112133979797363,-1.2883422374725342,-1.582563400268555,-2.095854520797729,-0.2916015684604645,-0.4757421910762787,-1.2270190715789795,-1.57931387424469
2866,3.8,8.03,0.18,30.0,True,10.0,1.5,2871.0,104.68000030517578,808.4199829101562,1.959999918937683,0.0,0.0,17.126827239990234,22.360315322875977,21.708106994628903,18.707014083862305,23.878374099731445,72.30000305175781,43.5,75.70000457763672,89.80000305175781,94.4000015258789,0.0119501762092113,0.0108479419723153,0.0115167899057269,0.0112963952124118,0.0114031145349144,22.246667480468773,29.1601501464844,20.871881103515648,17.800592041015648,17.183892822265648,0.2000000029802322,0.0,17.200000762939453,0.0,53.10000228881836,0.0,0.0,0.0,0.0,0.0,0.34002685546875,-1.8391698598861688,-0.6877978444099426,0.6153564453125,-0.8086645603179932,-0.6154101490974426,4.671845436096191,3.085131883621216,-0.3058642446994781,-0.9820507764816284
2867,11.6,8.46,,,False,10.0,1.5,2872.0,104.68000030517578,807.47998046875,1.9399999380111688,0.0,670.1599731445312,17.126827239990234,22.53653335571289,21.959657669067383,18.707014083862305,26.79745483398437,72.30000305175781,45.5,76.80000305175781,89.80000305175781,58.20000076293945,0.0119501762092113,0.0110998228192329,0.0116399582475423,0.0112963952124118,0.0123129803687334,22.246667480468773,28.780053710937523,20.825494384765648,17.800592041015648,26.272851562500023,0.2000000029802322,2.700000047683716,66.4000015258789,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.34002685546875,-2.0827879905700684,-0.7337744235992432,0.6153564453125,-1.84042227268219,-0.6154101490974426,4.66763162612915,3.0467748641967773,-0.3058642446994781,4.256381511688232
2868,3.4,8.12,0.15,28.0,True,10.0,1.5,2873.0,124.6199951171875,891.6399536132812,7.399999618530273,0.0,34.71999740600586,23.97796440124512,27.99703598022461,28.753475189208984,23.01533317565918,27.564781188964844,67.20000457763672,40.400001525878906,74.4000015258789,91.20000457763672,80.20000457763672,0.0132390400394797,0.0115398401394486,0.0131910871714353,0.0129516795277595,0.013295043259859,25.084893798828148,31.476098632812523,23.3063903808594,19.707879638671898,22.235437011718773,5.0,5.0,0.0,18.30000114440918,32.10000228881836,0.0,0.0,0.0,0.0,0.0,-0.37408447265625,-3.290971517562866,-0.3387402296066284,-0.4986474514007568,-1.6566479206085205,-0.033520508557558,5.681186199188232,2.89239239692688,-0.8398095369338989,-0.7310595512390137
2869,10.8,8.28,,,False,10.0,1.5,2874.0,124.6199951171875,889.0,7.319999694824219,0.0,757.2000122070312,23.97796440124512,29.63470458984375,29.48914337158203,23.01533317565918,30.40375328063965,67.20000457763672,43.10000228881836,76.0999984741211,91.20000457763672,51.60000228881836,0.0132390400394797,0.0120761599391698,0.0134991938248276,0.0129516795277595,0.0126067195087671,25.084893798828148,31.094354248046898,23.333337402343773,19.707879638671898,28.612817382812523,5.0,25.700000762939453,0.0,18.30000114440918,5.0,0.0,0.0,0.0,0.0,0.0,-0.37408447265625,-3.3714256286621094,-0.3339697122573852,-0.4986474514007568,-2.0102343559265137,-0.033520508557558,5.667367935180664,2.838940382003784,-0.8398095369338989,5.875878810882568
